id,Predicted
241,5.726748706305973
242,5.950170757283128
243,5.355142844077367
244,6.109340647637742
245,5.36411777389693
246,5.617194909409493
247,6.793230973964362
248,4.960065846552175
249,5.5841766000561694
250,5.77813034214834
251,5.989706081808255
252,4.649294811582181
253,5.090236540239252
254,5.768393472942208
255,5.610090688921234
256,5.0160873960320504
257,4.860754574486259
258,5.30118531299485
259,6.3680485411942485
260,4.55061862809305
261,4.697435266859355
262,6.438229606253638
263,5.012507609542794
264,5.721641760995638
265,6.314862772356967
266,5.168697582241338
267,6.173591228259156
268,5.0938858886387095
269,5.256485670152388
270,5.678475853482338
271,6.070057869298231
272,4.776312847721467
273,4.725234918843332
274,6.111732607982471
275,5.167329082617399
276,5.264683382150321
277,5.367978425460762
278,5.75003297431185
279,5.381867140323271
280,5.757567757948575
281,5.176439546560222
282,6.453875427830764
283,4.701274105026263
284,6.35650462311294
285,5.350953411104181
286,6.3113559388890295
287,5.25676529916584
288,5.297673478567471
289,5.650326941098269
290,5.293707494552873
291,5.783555381134918
292,5.949505576243465
293,6.569271719779982
294,6.213360357769247
295,5.588305881047225
296,5.545402919857178
297,5.874481978114722
298,5.813482434782045
299,6.64877997648663
300,6.8503438538336185
301,6.712057669215488
302,5.690331842570391
303,6.679284296387317
304,5.997924961895993
305,5.944355355399928
306,4.642881278935299
307,5.533203999376537
308,4.72234245201809
309,6.134393474386616
310,5.530419445195458
311,5.751666126049074
312,6.517538563336517
313,5.409960586308875
314,4.9306689532402
315,5.456532096890879
316,5.671365096370504
317,5.1877206111722725
318,4.971763779400062
319,6.169090997958515
320,5.315459424385444
321,5.477577779894671
322,6.2401416431451775
323,5.270019263943684
324,6.3505470536731226
325,5.384960414232889
326,7.374155421470908
327,5.072585898448526
328,5.1628180418156315
329,5.917128106054535
330,5.140615343485683
331,5.536301332543344
332,5.425203039663796
333,6.479175365796291
334,4.366592549446127
335,5.7696383577324815
336,5.772609756550657
337,5.693598064854072
338,4.114142909743597
339,6.34555582812244
340,5.945260598718604
341,6.003517556681857
342,5.908251489946732
343,6.059636439771399
344,4.621113639385625
345,4.85662242471968
346,6.0434824561583405
347,5.336035234208684
348,4.386736313447994
349,4.638856102767656
350,5.529328417005246
351,5.240146776327046
352,5.671834191612252
353,5.859667188965558
354,6.193401251787949
355,6.32234583698026
356,5.517339226097021
357,6.562985997758839
358,5.032860948972377
359,5.791633360537553
360,5.233284822826758
361,6.07496392359203
362,6.10718478486924
363,5.448525856447679
364,5.902679685214866
365,5.956517233939305
366,5.3606153016169
367,6.8188669111035445
368,5.930966170385086
369,5.840736093098952
370,5.960081585768849
371,5.6707240333724
372,5.652746447767118
373,4.989219906949998
374,5.603265034178144
375,5.100349872487971
376,5.596257755379768
377,6.793289787114519
378,5.8085704055958045
379,5.577374333144641
380,5.957567378458337
381,6.549870887046811
382,6.326410127469286
383,6.32974877310216
384,5.776836241343714
385,5.5795006555013495
386,5.077899895165704
387,5.230712431836661
388,4.633299390086966
389,5.365850556928006
390,5.28436279185493
391,5.2843512941767
392,4.934412791471241
393,5.2634210099183365
394,6.022825785540312
395,5.4847724580480515
396,4.534917124555662
397,5.873433578418193
398,5.680056177856619
399,4.296979269612682
400,5.6756429397277515
401,4.938098108041149
402,6.4502548797397985
403,4.864693133208679
404,6.560786991885769
405,5.795340509996954
406,4.4333577879647095
407,4.938726795969767
408,5.895112910611454
409,5.248667712667847
410,5.699263121397787
411,5.375392627694468
412,4.9996035909476495
413,4.6391524372386375
414,5.486022024028667
415,5.364586526380882
416,4.662727440358783
417,4.901089119491669
418,5.434232154647319
419,5.464943517564291
420,4.623076861119464
421,5.060688405945106
422,4.609510420536391
423,5.5018449992925165
424,6.4945321920750425
425,5.991170848054835
426,5.8039255538194245
427,5.265585794373776
428,5.168125466542945
429,5.571505787115058
430,6.239638265293099
431,6.473161036397334
432,6.079566798307909
433,5.727345613860656
434,4.259374457520177
435,6.453126222876285
436,5.931311954961888
437,6.10423348846964
438,5.800000582638335
439,5.512905714999361
440,5.907829995714479
441,5.344379604945171
442,5.943217966691239
443,6.46241486140888
444,6.347730100027472
445,4.949542272447116
446,4.404006233772318
447,4.854404474166322
448,5.631018847557461
449,6.566028726458933
450,6.007006604469066
451,5.988410446838622
452,6.216650521866333
453,6.467234957479758
454,6.132502340208193
455,6.069395001388309
456,6.200854544423155
457,5.926327389242354
458,4.628469234938557
459,7.427497015355441
460,6.933429379048295
461,7.069930187520086
462,6.471509387178667
463,5.882364875534072
464,5.674019067797154
465,5.721689799269145
466,4.688957621169257
467,5.9887767124914575
468,5.36784378270566
469,5.670696068645286
470,5.624531029211912
471,5.761500339231691
472,7.31262749166355
473,5.60814860507628
474,5.163778247223983
475,5.1475026306037
476,5.1578043334192065
477,6.081905198668794
478,5.519379855397748
479,5.464616984123042
480,6.819944429295368
481,7.146480608614266
482,4.821301842452105
483,5.34384590897354
484,5.616762482018617
485,4.810078778954279
486,7.515195921957339
487,6.576877764511755
488,5.612580124730159
489,5.910264389323812
490,6.414785341796602
491,5.713705007833597
492,7.572446220438887
493,4.788891957040132
494,5.004588085917099
495,5.311142479314611
496,5.53622842886665
497,6.2215759929669865
498,5.532919627015323
499,4.571112800353777
500,6.233013489419808
501,5.25556759860639
502,5.028263038745386
503,6.74461430465097
504,5.147298480344721
505,5.6614330004595494
506,5.10902538632698
507,5.0753320561499145
508,5.974438753730674
509,6.648954563792897
510,5.896869267063352
511,5.424245228565882
512,6.4983086707027375
513,5.816008557978297
514,6.138192099647939
515,5.427435540560963
516,5.780299043308904
517,5.551071704624219
518,5.961127623923968
519,6.66256751918662
520,6.529118890989733
521,6.189876821282926
522,5.365527668741265
523,5.306827197124939
524,5.5257493268826545
525,5.43954731058427
526,5.388308465466473
527,6.039706774132242
528,6.104295828537898
529,5.626293507817506
530,5.920382918495434
531,6.145232546457466
532,5.992900749222508
533,4.288942712232256
534,5.645410518894207
535,5.9554236291350175
536,6.070287389643777
537,5.287220840117307
538,4.709551932894725
539,5.568657375868396
540,5.187718269752888
541,5.558499627668406
542,6.6204809087817775
543,5.872913503861982
544,6.435916607152173
545,5.463841203828605
546,4.977241606693864
547,5.576590400332016
548,4.550486224855135
549,5.187078634559275
550,5.537799513166784
551,5.41631456480991
552,5.166119236572101
553,6.811879952575461
554,5.247528918266749
555,5.229573292590989
556,5.607301073870514
557,6.24529937619247
558,5.0717264344264725
559,6.622287881105587
560,5.635686238949985
561,5.148169517902804
562,5.316112486654769
563,6.916675517598794
564,5.104860199755641
565,5.706157352581503
566,7.107223890915742
567,4.645501955789322
568,6.3012466609936055
569,5.300576436922466
570,5.454795069138084
571,5.63537202876506
572,6.178883924391121
573,5.515822450515666
574,5.72118993173093
575,6.044198561371217
576,6.660039986203133
577,6.221865952385114
578,5.365001954069241
579,5.800298517787208
580,4.953935108165137
581,4.988197473591709
582,6.006492559131205
583,5.378297464433727
584,4.911247879019319
585,4.4853645911104785
586,5.640596050981201
587,4.63718845684026
588,5.730272255958675
589,4.886422439201363
590,6.234861513101048
591,4.188376943660655
592,4.970894379133712
593,5.880167260234387
594,6.084736410412217
595,5.19740894574004
596,6.211754230933327
597,5.682759765983517
598,5.1939662739404096
599,5.360424069347945
600,4.947958308578386
601,5.401514092593485
602,5.788268800661211
603,5.464614894230307
604,5.76319939002459
605,5.731154575344625
606,6.684295197136906
607,5.583732528738301
608,5.291002023923182
609,6.620415337492725
610,6.009517054023593
611,5.659162277728438
612,5.0993295672522745
613,5.366012831101683
614,5.383425574703738
615,5.754163739776761
616,5.328106675316578
617,5.1790885487141844
618,6.853812236522952
619,5.069965185003074
620,6.600142789306393
621,4.902001055194796
622,4.721300287074877
623,5.503400026272199
624,5.966471992860653
625,5.5922996496130395
626,5.506478683979603
627,5.731210319427785
628,6.14076058184473
629,6.025308717256675
630,4.839274494113548
631,6.396391574420816
632,5.739471756713096
633,5.610060722296437
634,5.938000776649865
635,5.28638321035976
636,6.20982644078461
637,5.076461094213203
638,6.215230910923266
639,6.37372465734109
640,5.731491672759704
641,6.590308320657576
642,5.670111884332941
643,4.6811740568128695
644,6.260436488928363
645,5.251919226451977
646,5.578782996541079
647,4.837767768779118
648,5.691879326472912
649,4.995630688600845
650,5.743114167562046
651,5.202582303263025
652,6.502488678130408
653,4.894218993098395
654,6.0212457017766
655,5.181406739840866
656,5.6031438943802785
657,5.3218610070245465
658,5.483524034944199
659,4.2141034708227725
660,5.324897139032402
661,4.585571624250372
662,5.924704932295256
663,4.873583261250408
664,6.490113876650104
665,4.462683666771495
666,6.181135264554181
667,6.341668433008738
668,6.0915795294549415
669,4.90520094461227
670,5.6112685626050745
671,4.9686058924083
672,4.8537397189068905
673,5.080424901228511
674,5.302046553778181
675,5.170035942255556
676,5.327268337577931
677,5.092672294881502
678,5.197848965275106
679,5.4752849991443275
680,5.837423426915931
681,5.892472500414347
682,5.004761066717631
683,5.791750032491315
684,5.164083820781859
685,4.955303805297929
686,4.685786804412121
687,4.514504273865076
688,4.85484734341813
689,5.139359271747433
690,4.771239427525505
691,6.349470438378715
692,5.36638583856205
693,6.1444809293861535
694,5.370705658596852
695,5.8941082925837085
696,6.120126027182913
697,6.2132004842918835
698,5.585043539139552
699,5.608331597223648
700,5.3761256848123296
701,6.192320352815045
702,6.289514336065441
703,6.177769848296416
704,5.785831863103392
705,4.297938442800612
706,5.169756372468521
707,5.856208820303188
708,6.412732136582869
709,6.09089863899511
710,5.01661025675388
711,4.985572985212945
712,6.255726789424829
713,6.535118829468507
714,6.420948334528912
715,6.264793075608283
716,5.269571571216
717,5.4783625748388145
718,6.818702263907895
719,5.498706305363962
720,4.60472533209217
721,5.536263939639773
722,5.137259344162042
723,5.461820853416361
724,5.229207711693009
725,5.621035389246023
726,4.528023209130756
727,4.7464786575762385
728,5.3368805515796005
729,5.77750600717742
730,7.573838195719376
731,5.921665213003267
732,5.354269319338395
733,6.4641135503852265
734,6.140086843179791
735,5.604276798839475
736,5.993516876219413
737,6.180098965993446
738,6.185107982181142
739,6.0697826883042545
740,5.4597927407026265
741,5.586396067107266
742,4.894048483633103
743,5.914724034398256
744,5.302225270327877
745,4.939031426029957
746,5.5018969883803095
747,5.4544037704586685
748,6.264437951512796
749,5.46638231016627
750,5.544419328130507
751,6.057766230214355
752,4.448186714929533
753,5.568183669030615
754,5.948560667155304
755,5.607692568431264
756,5.440088897918896
757,5.9789507423830965
758,5.295257220132573
759,8.264493328398943
760,5.670636243288058
761,5.7725502290316495
762,6.891095670707831
763,4.994569503304921
764,6.552138055078565
765,5.572476167841671
766,5.961451627237221
767,6.0710278203460195
768,4.4832111253586575
769,5.051499449240343
770,5.4157056526582155
771,4.905931286155542
772,6.304558607016187
773,6.555736859754229
774,5.08205998324576
775,5.3158493720376825
776,5.014903960235755
777,5.592688494812824
778,6.21372183510816
779,4.876797884521948
780,5.947813372559915
781,6.106333387545565
782,5.198080348522032
783,4.950587815476742
784,7.160123148842828
785,5.3373267033940035
786,4.739860898402445
787,5.551614867981819
788,6.019764463176243
789,5.4048370874451415
790,5.230027121457868
791,5.966225291957748
792,5.934199697510783
793,5.529598827288967
794,6.107346856336195
795,5.404392792630503
796,5.821636223127186
797,6.234115189387417
798,4.786396931641423
799,4.95955488241691
800,5.397440404827478
801,5.42826917648989
802,5.374206961724443
803,5.793602457885923
804,6.4870985713505
805,5.86677812202277
806,4.821556494060882
807,6.56348812248341
808,5.555261453032491
809,5.963752612648092
810,5.061471322168405
811,6.440621001023378
812,5.966985136596252
813,5.931718634713173
814,7.391440158598391
815,5.471092362595549
816,5.095359954248083
817,5.536207234469465
818,5.115038822146733
819,5.501970948631793
820,5.639371751061176
821,5.447092002302522
822,6.2924290624315695
823,5.67161891873133
824,5.236122371527223
825,6.195635522451667
826,4.433632356604797
827,5.726406667105502
828,5.576139359364163
829,5.509019262881388
830,6.021104492763685
831,5.622565413482239
832,5.817903017467657
833,7.056467730088974
834,6.307060852028393
835,5.6426443816949625
836,4.350656316235622
837,5.626043480727619
838,5.161516601286735
839,7.45131996437752
840,4.700421705534284
841,5.6250882404948594
842,5.249106140077142
843,6.8756782684720035
844,5.344179554825622
845,5.672457650007605
846,6.566683596436992
847,5.337906794117011
848,5.089964642280104
849,5.718480472950187
850,5.657294061407521
851,5.003776642140698
852,5.37919286733797
853,5.267797487690878
854,5.9934992546014
855,6.250558302285589
856,6.983264195537128
857,6.266701326986681
858,5.183622017766837
859,5.22194552991997
860,5.649016365276836
861,5.9610743617456246
862,4.908611648671955
863,6.2393549317260435
864,6.404369445235049
865,5.383241662155448
866,5.920289001301793
867,5.0126199280147645
868,10.14274085734719
869,5.799541609582032
870,5.80553479931152
871,5.815339410874696
872,6.8047071270514214
873,5.361003866851972
874,4.460116312920254
875,6.438931631449393
876,4.951904925928465
877,5.650189366395342
878,5.7588817570326665
879,5.711345667115045
880,5.289923472878703
881,4.766907347940673
882,6.093999640233966
883,5.856800976178035
884,5.708136287684418
885,6.454582143431657
886,5.136853715372647
887,5.73122599451123
888,5.752353490334357
889,5.1886926311617465
890,6.333402110071152
891,5.0847677335469825
892,6.684785727912022
893,5.010561455342249
894,5.345481869515203
895,5.828360256454223
896,6.408352295328251
897,5.084686719262796
898,6.055329831406022
899,5.009532679392869
900,6.509749655789404
901,4.955753349594323
902,5.463860979167729
903,6.117640091347132
904,5.203844640502054
905,6.238572678878328
906,6.056958063618286
907,5.548104076856282
908,5.88873815981046
909,5.9715013224752305
910,5.507700473872255
911,6.271199962019211
912,4.509668261410679
913,5.886416308380886
914,6.128097157053803
915,5.360563239665529
916,6.1509303979346335
917,6.09438804654722
918,6.252387016103161
919,5.681404396873897
920,5.417118253417975
921,6.426730025938901
922,5.868526271920851
923,5.640464284876254
924,5.9445299395077935
925,4.7754468559336205
926,4.9907776842315545
927,5.152264960570439
928,4.738337144272965
929,4.736964225004236
930,6.020832702414938
931,5.771620571765316
932,5.7479300746132065
933,6.028795666360292
934,5.264530867045161
935,5.1364740338436095
936,6.307323566625342
937,5.175247951765982
938,5.007099873975549
939,6.51285250083812
940,6.642055574413473
941,5.563013417513149
942,4.98447080509072
943,5.222951972776247
944,6.048747586491714
945,5.900337943302014
946,5.574331533569136
947,5.397671457522971
948,4.888940212467974
949,5.8585369749529415
950,6.918249221420041
951,5.725622104602683
952,6.735831141364212
953,4.855626519716692
954,5.162768674576705
955,4.772957452908458
956,5.042516717967066
957,5.424822238636459
958,6.1543908352977885
959,4.8768906832426016
960,6.021239309613203
961,5.480046486012526
962,5.3433234869329915
963,5.380342747565951
964,5.608226727197464
965,4.793447517507614
966,4.949092600978858
967,5.460735617049186
968,6.271742183390234
969,5.893840292680267
970,6.122808199909479
971,5.066478326969275
972,5.833689569978498
973,4.8424875384914925
974,6.052952376686919
975,6.479315931998764
976,6.112875676400103
977,5.453317466416034
978,6.203723310177592
979,5.818303230152287
980,4.8551061935188535
981,5.585235744069874
982,5.934042368591694
983,6.151835226365356
984,7.210908229720078
985,4.880926674418905
986,4.843320846552987
987,5.832932691905294
988,6.912509498783018
989,5.260653221304252
990,5.936117332291203
991,6.438381573673721
992,5.471743476124736
993,5.842526544160492
994,5.632851685159904
995,5.336958981923434
996,6.483807850441318
997,5.236193498195994
998,5.295273781749907
999,5.105229463217863
1000,5.048179382693769
1001,6.085334477417225
1002,5.980188044672712
1003,5.824285983157532
1004,4.185425257907594
1005,5.492455702366967
1006,5.473190265451558
1007,5.244196601680484
1008,6.360249643080597
1009,4.71728005386522
1010,4.72752665732088
1011,5.448960051620879
1012,5.238876506629937
1013,5.059790624119703
1014,5.665211177771399
1015,4.240219554750647
1016,5.901076919654699
1017,6.185372100217771
1018,6.20978033701864
1019,6.490660425988777
1020,5.4561570004799105
1021,4.992596110290379
1022,4.958184269298993
1023,6.74668439636078
1024,6.114253612645544
1025,6.4803433955362655
1026,6.2824601771150554
1027,6.8262085740673735
1028,5.362821182700062
1029,5.726538136142525
1030,5.2322111347815
1031,5.908055764962666
1032,4.836807251695475
1033,5.047890842947213
1034,5.720911802263271
1035,5.897843525100126
1036,5.516954798286506
1037,6.58495403678986
1038,5.0263115213658045
1039,5.449045895408568
1040,6.539806732789787
1041,5.33376124402468
1042,5.086466912847863
1043,4.82744640791563
1044,6.474194545557748
1045,4.64402592694049
1046,6.692449216775343
1047,5.799020524444702
1048,6.368942081089081
1049,6.727959933094766
1050,6.218452716220494
1051,4.157296704983624
1052,6.7173762974378635
1053,5.60861622735103
1054,5.466835004390301
1055,6.874520724190376
1056,6.133257276138673
1057,5.538550835160367
1058,6.582185176543779
1059,5.4270819634274154
1060,5.538855734057987
1061,6.336810094252608
1062,5.252650722772051
1063,5.833119887845841
1064,6.244979973529421
1065,4.842135278664738
1066,4.5941010052982945
1067,5.576657008312839
1068,5.423067711327421
1069,7.297553049875125
1070,6.329146020806527
1071,6.027300004664927
1072,6.334943908423579
1073,5.327206997624218
1074,6.521155084064294
1075,5.3015474582906235
1076,5.797725758256528
1077,6.437702058625361
1078,6.659163525078404
1079,5.236470802197871
1080,5.416677320456312
1081,5.945041384332911
1082,7.206851961076541
1083,6.034124440946496
1084,5.54463907072492
1085,4.419688414755842
1086,5.846375365933287
1087,4.807640565009057
1088,5.395644740553872
1089,4.925571315432556
1090,6.105556351447885
1091,5.2228103528854986
1092,4.666406513251382
1093,5.298639723373981
1094,5.961584562428144
1095,5.501099588145099
1096,5.813447318677142
1097,5.4769796748139585
1098,5.623648447717935
1099,6.345158861146959
1100,6.297937805769592
1101,5.405095830893357
1102,5.194290048563927
1103,5.807512409308755
1104,5.677725368920881
1105,5.5668008764607775
1106,4.931325072589393
1107,5.959925392861318
1108,5.948640648040844
1109,5.439620132839247
1110,5.41742849271297
1111,4.988245018453988
1112,6.022922856974198
1113,5.879199873437462
1114,5.161809843756917
1115,5.9020281948932
1116,5.688371101102955
1117,5.607849041671898
1118,5.590179034103294
1119,6.409746589124145
1120,5.437428155836907
1121,6.012946696913293
1122,5.0112349316214715
1123,6.977688516745017
1124,6.729997597376237
1125,5.613843550604125
1126,6.039011377188877
1127,5.759277172008206
1128,4.942937681160793
